Date,Country,Confirmed,Deaths,Recovered,Active,New Cases,New Deaths,New Recovered
10/7/20,Malta,3442,41,2865,536,68,1,53
10/7/20,Mauritania,7535,162,7212,161,6,0,4
10/7/20,Mauritius,395,10,358,27,0,0,1
10/7/20,Mexico,799188,82726,679693,36769,4580,378,2770
10/7/20,Moldova,58794,1406,42480,14908,1062,17,542
10/7/20,Monaco,227,2,202,23,3,0,4
10/7/20,Mongolia,315,0,308,7,0,0,0
10/7/20,Montenegro,12794,190,8907,3697,210,2,350
10/7/20,Morocco,140024,2439,118142,19443,2776,29,2788
10/7/20,Mozambique,9494,68,6812,2614,96,1,454
10/7/20,Namibia,11714,126,9673,1915,41,1,62
10/7/20,Nepal,94253,578,68668,25007,3439,15,1126
10/7/20,Netherlands,155465,6574,4607,144284,5052,36,43
10/7/20,New Zealand,1864,25,1800,39,3,0,1
10/7/20,Nicaragua,5264,153,4225,886,0,2,0
10/7/20,Niger,1200,69,1122,9,0,0,7
10/7/20,Nigeria,59738,1113,51403,7222,155,0,95
10/7/20,North Macedonia,19413,772,15749,2892,317,4,104
10/7/20,Norway,15013,275,11863,2875,229,0,673
10/7/20,Oman,103465,1000,91329,11136,817,10,54
10/7/20,Pakistan,316934,6544,302375,8015,583,9,1087
10/7/20,Panama,117300,2448,93610,21242,698,8,660
10/7/20,Papua New Guinea,541,7,527,7,0,0,0
10/7/20,Paraguay,46435,989,29270,16176,788,23,724
10/7/20,Peru,832929,32914,723606,76409,2930,80,10718
10/7/20,Philippines,329637,5925,273723,49989,2804,60,410
10/7/20,Poland,107319,2792,75346,29181,3003,75,1188
10/7/20,Portugal,81256,2040,51037,28179,944,8,325
10/7/20,Qatar,127181,218,124108,2855,238,2,215
10/7/20,Romania,142570,5203,111564,25803,2958,82,1666
10/7/20,Russia,1242258,21755,991277,229226,10981,196,6510
10/7/20,Rwanda,4883,29,3408,1446,10,0,162
10/7/20,Saint Kitts and Nevis,19,0,17,2,0,0,0
10/7/20,Saint Lucia,27,0,27,0,0,0,0
10/7/20,Saint Vincent and the Grenadines,64,0,64,0,0,0,0
10/7/20,San Marino,732,42,680,10,0,0,0
10/7/20,Sao Tome and Principe,914,15,888,11,0,0,0
10/7/20,Saudi Arabia,337711,4947,323208,9556,468,24,596
10/7/20,Senegal,15174,313,12998,1863,33,1,62
10/7/20,Serbia,34193,758,0,33435,121,1,0
10/7/20,Seychelles,148,0,143,5,0,0,0
10/7/20,Sierra Leone,2287,72,1716,499,10,0,6
10/7/20,Singapore,57840,27,57624,189,10,0,12
10/7/20,Slovakia,14689,55,5200,9434,877,0,173
10/7/20,Slovenia,7120,159,4535,2426,356,0,136
10/7/20,Somalia,3745,99,3010,636,0,0,0
10/7/20,South Africa,685155,17248,618127,49780,1913,145,1270
10/7/20,South Sudan,2748,50,1290,1408,14,0,0
10/7/20,Spain,835901,32562,150376,652963,10491,76,0
10/7/20,Sri Lanka,4459,13,3274,1172,207,0,8
10/7/20,Sudan,13668,836,6764,6068,15,0,0
10/7/20,Suriname,4979,106,4781,92,14,0,15
10/7/20,Sweden,96677,5892,0,90785,532,9,0
10/7/20,Switzerland,57709,2082,47300,8327,1077,1,0
10/7/20,Syria,4504,212,1198,3094,47,3,15
10/7/20,Taiwan*,523,7,486,30,2,0,1
10/7/20,Tajikistan,10055,78,8876,1101,41,0,39
10/7/20,Tanzania,509,21,183,305,0,0,0
10/7/20,Thailand,3622,59,3439,124,7,0,48
10/7/20,Timor-Leste,28,0,28,0,0,0,0
10/7/20,Togo,1898,49,1419,430,17,0,9
10/7/20,Trinidad and Tobago,4887,84,3010,1793,41,1,59
10/7/20,Tunisia,24542,364,5032,19146,2312,43,0
10/7/20,Turkey,329138,8609,288954,31575,1581,56,1355
10/7/20,US,7549682,211801,2999895,4337986,50341,915,47505
10/7/20,Uganda,9260,85,5588,3587,178,1,131
10/7/20,Ukraine,245698,4707,109968,131023,4887,83,2758
10/7/20,United Arab Emirates,101840,436,91710,9694,1046,1,1154
10/7/20,United Kingdom,546952,42605,2425,501922,14173,70,8
10/7/20,Uruguay,2206,49,1890,267,29,0,12
10/7/20,Uzbekistan,59579,491,56165,2923,236,2,107
10/7/20,Venezuela,80404,671,71531,8202,608,6,812
10/7/20,Vietnam,1099,35,1023,41,1,0,0
10/7/20,West Bank and Gaza,42840,355,35953,6532,408,6,354
10/7/20,Western Sahara,10,1,8,1,0,0,0
10/7/20,Yemen,2049,593,1328,128,2,0,1
10/7/20,Zambia,15224,335,14342,547,54,0,29
10/7/20,Zimbabwe,7919,229,6441,1249,4,0,1
10/8/20,Afghanistan,39616,1470,33058,5088,68,1,13
10/8/20,Albania,14899,411,9215,5273,169,4,100
10/8/20,Algeria,52658,1783,36958,13917,138,12,101
10/8/20,Andorra,2568,54,1715,799,0,1,0
10/8/20,Angola,5958,208,2635,3115,233,-3,37
10/8/20,Antigua and Barbuda,111,3,97,11,3,0,0
10/8/20,Argentina,856369,22710,684844,148815,15454,484,14119
10/8/20,Armenia,54473,1004,45312,8157,718,9,202
10/8/20,Australia,27226,897,24971,1358,20,0,32
10/8/20,Austria,52057,838,41289,9930,1209,8,790
10/8/20,Azerbaijan,41304,603,39012,1689,191,1,154
10/8/20,Bahamas,4713,102,2607,2004,0,0,0
10/8/20,Bahrain,74422,264,69411,4747,490,2,0
10/8/20,Bangladesh,374592,5460,288316,80816,1441,20,1685
10/8/20,Barbados,203,7,182,14,0,0,0
10/8/20,Belarus,81982,880,76081,5021,477,6,398
10/8/20,Belgium,143596,10126,19981,113489,5728,18,86
10/8/20,Belize,2373,34,1459,880,63,0,32
10/8/20,Benin,2411,41,1973,397,0,0,0
10/8/20,Bhutan,304,0,255,49,0,0,3
10/8/20,Bolivia,137969,8228,99812,29929,263,36,544
10/8/20,Bosnia and Herzegovina,29528,913,22939,5676,453,5,325
10/8/20,Botswana,3219,18,834,2367,47,0,0
10/8/20,Brazil,5028444,148957,4488092,391395,27750,729,30920
10/8/20,Brunei,146,3,143,0,0,0,0
10/8/20,Bulgaria,23259,880,15563,6816,516,7,115
10/8/20,Burkina Faso,2241,60,1506,675,19,1,28
10/8/20,Burma,22445,535,6366,15544,1012,25,282
10/8/20,Burundi,515,1,472,42,0,0,0
10/8/20,Cabo Verde,6717,71,5821,825,93,0,137
10/8/20,Cambodia,281,0,276,5,0,0,0
10/8/20,Cameroon,21203,423,20117,663,279,3,353
10/8/20,Canada,177730,9609,149692,18429,2350,16,1878
10/8/20,Central African Republic,4853,62,1914,2877,1,0,0
10/8/20,Chad,1262,89,1098,75,11,0,8
10/8/20,Chile,476016,13167,448710,14139,1576,77,1657
10/8/20,China,90728,4739,85612,377,41,0,24
10/8/20,Colombia,886179,27180,773973,85026,8495,0,0
10/8/20,Comoros,495,7,475,13,4,0,7
10/8/20,Congo (Brazzaville),5089,89,3887,1113,0,0,0
10/8/20,Congo (Kinshasa),10822,276,10242,304,18,0,3
10/8/20,Costa Rica,84828,1040,51782,32006,1331,16,1487
10/8/20,Cote d'Ivoire,19982,120,19626,236,47,0,76
10/8/20,Croatia,18989,310,16473,2206,542,1,165
10/8/20,Cuba,5917,123,5371,423,19,0,50
10/8/20,Cyprus,1918,24,1369,525,21,0,0
10/8/20,Czechia,100757,869,51160,48728,5397,40,393
10/8/20,Denmark,31648,665,25369,5614,447,2,663
10/8/20,Diamond Princess,712,13,651,48,0,0,0
10/8/20,Djibouti,5423,61,5355,7,0,0,2
10/8/20,Dominica,31,0,24,7,0,0,0
10/8/20,Dominican Republic,116872,2163,92567,22142,724,4,410
10/8/20,Ecuador,145045,12141,120511,12393,1514,398,0
10/8/20,Egypt,104156,6017,97524,615,121,7,32
10/8/20,El Salvador,29842,877,24770,4195,105,4,127
10/8/20,Equatorial Guinea,5062,83,4894,85,10,0,0
10/8/20,Eritrea,405,0,364,41,7,0,6
10/8/20,Estonia,3760,67,2824,869,45,0,11
10/8/20,Eswatini,5632,113,5231,288,15,0,35
10/8/20,Ethiopia,81797,1262,36434,44101,902,7,764
10/8/20,Fiji,32,2,28,2,0,0,0
10/8/20,Finland,11345,346,8500,2499,296,0,0
10/8/20,France,711704,32539,102542,576623,18101,76,481
10/8/20,Gabon,8815,54,8164,597,0,0,0
10/8/20,Gambia,3617,117,2437,1063,4,0,202
10/8/20,Georgia,10225,66,5553,4606,472,3,318
10/8/20,Germany,315941,9545,271960,34436,4804,-37,2238
10/8/20,Ghana,46947,306,46259,382,118,3,199
10/8/20,Greece,21381,430,1347,19604,434,6,0
10/8/20,Grenada,24,0,24,0,0,0,0
10/8/20,Guatemala,96480,3347,84738,8395,776,12,702
10/8/20,Guinea,10901,68,10232,601,38,0,56
10/8/20,Guinea-Bissau,2385,40,1728,617,0,0,0
10/8/20,Guyana,3329,98,2165,1066,37,3,81
10/8/20,Haiti,8854,230,7013,1611,16,1,0
10/8/20,Holy See,12,0,12,0,0,0,0
10/8/20,Honduras,81672,2477,31089,48106,656,11,499
10/8/20,Hungary,34046,898,9187,23961,932,21,38
10/8/20,Iceland,3267,10,2411,846,95,0,45
10/8/20,India,6906151,106490,5906069,893592,70496,964,78365
10/8/20,Indonesia,320564,11580,244060,64924,4850,108,3769
10/8/20,Iran,488236,27888,399300,61048,4392,230,2191
10/8/20,Iraq,394566,9683,323815,61068,3522,79,4031
10/8/20,Ireland,40086,1817,23364,14905,502,1,0
10/8/20,Israel,285336,1864,221571,61901,3855,40,4958
10/8/20,Italy,338398,36083,236363,65952,4458,22,1060
10/8/20,Jamaica,7273,128,2732,4413,82,2,32
10/8/20,Japan,87679,1617,79674,6388,640,3,551
10/8/20,Jordan,21517,144,5777,15596,1317,13,202
10/8/20,Kazakhstan,108561,1746,103758,3057,107,0,154
10/8/20,Kenya,40178,751,31710,7717,271,3,51
10/8/20,"Korea, South",24476,428,22569,1479,54,1,106
10/8/20,Kosovo,15938,638,14143,1157,0,0,0
10/8/20,Kuwait,109441,642,101314,7485,698,3,538
10/8/20,Kyrgyzstan,48342,1073,43957,3312,245,4,159
10/8/20,Laos,23,0,22,1,0,0,0
10/8/20,Latvia,2370,40,1322,1008,109,0,0
10/8/20,Lebanon,49744,439,21760,27545,1367,6,640
10/8/20,Lesotho,1786,41,926,819,19,1,0
10/8/20,Liberia,1360,82,1245,33,5,0,0
10/8/20,Libya,40292,616,23130,16546,779,8,299
10/8/20,Liechtenstein,135,1,117,17,4,0,1
10/8/20,Lithuania,5625,102,2660,2863,142,1,60
10/8/20,Luxembourg,9119,128,7900,1091,0,0,0
10/8/20,MS Zaandam,9,2,0,7,0,0,0
10/8/20,Madagascar,16654,235,15910,509,21,0,102
10/8/20,Malawi,5809,180,4626,1003,6,0,51
10/8/20,Malaysia,14368,146,10519,3703,375,5,18
10/8/20,Maldives,10742,34,9589,1119,86,0,42
10/8/20,Mali,3235,131,2506,598,25,0,4
10/8/20,Malta,3506,41,2884,581,64,0,19
10/8/20,Mauritania,7540,162,7227,151,5,0,15
10/8/20,Mauritius,395,10,358,27,0,0,0
10/8/20,Mexico,804488,83096,682604,38788,5300,370,2911
10/8/20,Moldova,59915,1424,43008,15483,1121,18,528
10/8/20,Monaco,229,2,207,20,2,0,5
10/8/20,Mongolia,315,0,308,7,0,0,0
10/8/20,Montenegro,13004,191,9154,3659,210,1,247
10/8/20,Morocco,142953,2486,120275,20192,2929,47,2133
10/8/20,Mozambique,9639,68,6911,2660,145,0,99
10/8/20,Namibia,11781,127,9759,1895,67,1,86
10/8/20,Nepal,98617,590,71343,26684,4364,12,2675
10/8/20,Netherlands,161332,6587,4686,150059,5867,13,79
10/8/20,New Zealand,1866,25,1800,41,2,0,0
10/8/20,Nicaragua,5264,153,4225,886,0,0,0
10/8/20,Niger,1201,69,1122,10,1,0,0
10/8/20,Nigeria,59841,1113,51551,7177,103,0,148
10/8/20,North Macedonia,19777,775,15855,3147,364,3,106
10/8/20,Norway,15221,275,11863,3083,208,0,0
10/8/20,Oman,104129,1009,91731,11389,664,9,402
10/8/20,Pakistan,317595,6552,302708,8335,661,8,333
10/8/20,Panama,118054,2463,94391,21200,754,15,781
10/8/20,Papua New Guinea,549,7,532,10,8,0,5
10/8/20,Paraguay,47316,1012,29976,16328,881,23,706
10/8/20,Peru,835662,33009,728216,74437,2733,95,4610
10/8/20,Philippines,331869,6069,274318,51482,2232,144,595
10/8/20,Poland,111599,2867,76490,32242,4280,75,1144
10/8/20,Portugal,82534,2050,51517,28967,1278,10,480
10/8/20,Qatar,127394,218,124327,2849,213,0,219
10/8/20,Romania,145700,5247,113112,27341,3130,44,1548
10/8/20,Russia,1253603,21939,998197,233467,11345,184,6920
10/8/20,Rwanda,4885,29,3542,1314,2,0,134
10/8/20,Saint Kitts and Nevis,19,0,18,1,0,0,1
10/8/20,Saint Lucia,28,0,27,1,1,0,0
10/8/20,Saint Vincent and the Grenadines,64,0,64,0,0,0,0
10/8/20,San Marino,741,42,682,17,9,0,2
10/8/20,Sao Tome and Principe,921,15,890,16,7,0,2
10/8/20,Saudi Arabia,338132,4972,323769,9391,421,25,561
10/8/20,Senegal,15190,313,13068,1809,16,0,70
10/8/20,Serbia,34344,760,0,33584,151,2,0
10/8/20,Seychelles,148,0,143,5,0,0,0
10/8/20,Sierra Leone,2293,72,1721,500,6,0,5
10/8/20,Singapore,57849,27,57668,154,9,0,44
10/8/20,Slovakia,15726,57,5353,10316,1037,2,153
10/8/20,Slovenia,7507,160,4655,2692,387,1,120
10/8/20,Somalia,3745,99,3010,636,0,0,0
10/8/20,South Africa,686891,17408,618771,50712,1736,160,644
10/8/20,South Sudan,2749,53,1290,1406,1,3,0
10/8/20,Spain,848324,32688,150376,665260,12423,126,0
10/8/20,Sri Lanka,4488,13,3278,1197,29,0,4
10/8/20,Sudan,13670,836,6764,6070,2,0,0
10/8/20,Suriname,5004,106,4794,104,25,0,13
10/8/20,Sweden,97532,5892,0,91640,855,0,0
10/8/20,Switzerland,58881,2087,48400,8394,1172,5,1100
10/8/20,Syria,4566,215,1212,3139,62,3,14
10/8/20,Taiwan*,524,7,487,30,1,0,1
10/8/20,Tajikistan,10097,78,8914,1105,42,0,38
10/8/20,Tanzania,509,21,183,305,0,0,0
10/8/20,Thailand,3628,59,3441,128,6,0,2
10/8/20,Timor-Leste,28,0,28,0,0,0,0
10/8/20,Togo,1907,49,1426,432,9,0,7
10/8/20,Trinidad and Tobago,4963,86,3076,1801,76,2,66
10/8/20,Tunisia,26899,409,5032,21458,2357,45,0
10/8/20,Turkey,330753,8667,290352,31734,1615,58,1398
10/8/20,US,7605873,212762,3021252,4371859,56191,961,21357
10/8/20,Uganda,9442,85,5781,3576,182,0,193
10/8/20,Ukraine,251243,4807,112365,134071,5545,100,2397
10/8/20,United Arab Emirates,102929,438,93479,9012,1089,2,1769
10/8/20,United Kingdom,564502,42682,2474,519346,17550,77,49
10/8/20,Uruguay,2226,49,1904,273,20,0,14
10/8/20,Uzbekistan,60026,496,56837,2693,447,5,672
10/8/20,Venezuela,81019,678,72196,8145,615,7,665
10/8/20,Vietnam,1100,35,1023,42,1,0,0
10/8/20,West Bank and Gaza,43256,359,36584,6313,416,4,631
10/8/20,Western Sahara,10,1,8,1,0,0,0
10/8/20,Yemen,2050,593,1329,128,1,0,1
10/8/20,Zambia,15301,335,14365,601,77,0,23
10/8/20,Zimbabwe,7951,229,6446,1276,32,0,5
10/9/20,Afghanistan,39693,1472,33058,5163,77,2,0
10/9/20,Albania,15066,413,9304,5349,167,2,89
10/9/20,Algeria,52804,1789,37067,13948,146,6,109
10/9/20,Andorra,2696,55,1814,827,128,1,99
10/9/20,Angola,6031,212,2685,3134,73,4,50
10/9/20,Antigua and Barbuda,111,3,97,11,0,0,0
10/9/20,Argentina,871468,23225,697141,151102,15099,515,12297
10/9/20,Armenia,55087,1010,45528,8549,614,6,216
10/9/20,Australia,27244,897,24987,1360,18,0,16
10/9/20,Austria,53188,842,42039,10307,1131,4,750
10/9/20,Azerbaijan,41519,605,39129,1785,215,2,117
10/9/20,Bahamas,4713,102,2607,2004,0,0,0
10/9/20,Bahrain,74860,271,70406,4183,438,7,995
10/9/20,Bangladesh,375870,5477,289912,80481,1278,17,1596
10/9/20,Barbados,204,7,182,15,1,0,0
10/9/20,Belarus,82471,885,76543,5043,489,5,462
10/9/20,Belgium,148981,10151,20072,118758,5385,25,91
10/9/20,Belize,2427,35,1487,905,54,1,28
10/9/20,Benin,2411,41,1973,397,0,0,0
10/9/20,Bhutan,306,0,282,24,2,0,27
10/9/20,Bolivia,138226,8262,100347,29617,257,34,535
10/9/20,Bosnia and Herzegovina,29917,926,23241,5750,389,13,302
10/9/20,Botswana,3219,18,834,2367,0,0,0
10/9/20,Brazil,5055888,149639,4502854,403395,27444,682,14762
10/9/20,Brunei,146,3,143,0,0,0,0
10/9/20,Bulgaria,23871,887,15713,7271,612,7,150
10/9/20,Burkina Faso,2254,60,1516,678,13,0,10
10/9/20,Burma,23906,566,6738,16602,1461,31,372
10/9/20,Burundi,515,1,472,42,0,0,0
10/9/20,Cabo Verde,6809,73,5932,804,92,2,111
10/9/20,Cambodia,283,0,277,6,2,0,1
10/9/20,Cameroon,21203,423,20117,663,0,0,0
10/9/20,Canada,180625,9638,152046,18941,2895,29,2354
10/9/20,Central African Republic,4853,62,1914,2877,0,0,0
10/9/20,Chad,1274,90,1102,82,12,1,4
10/9/20,Chile,477769,13220,450297,14252,1753,53,1587
10/9/20,China,90751,4739,85641,371,23,0,29
10/9/20,Colombia,894300,27495,780547,86258,8121,315,6574
10/9/20,Comoros,495,7,475,13,0,0,0
10/9/20,Congo (Brazzaville),5118,90,3887,1141,29,1,0
10/9/20,Congo (Kinshasa),10835,276,10242,317,13,0,0
10/9/20,Costa Rica,86053,1055,52327,32671,1225,15,545
10/9/20,Cote d'Ivoire,20036,120,19696,220,54,0,70
10/9/20,Croatia,19446,313,16695,2438,457,3,222
10/9/20,Cuba,5943,123,5398,422,26,0,27
10/9/20,Cyprus,1951,25,1369,557,33,1,0
10/9/20,Czechia,109374,905,53173,55296,8617,36,2013
10/9/20,Denmark,32131,665,25975,5491,483,0,606
10/9/20,Diamond Princess,712,13,651,48,0,0,0
10/9/20,Djibouti,5423,61,5355,7,0,0,0
10/9/20,Dominica,32,0,24,8,1,0,0
10/9/20,Dominican Republic,117457,2165,93061,22231,585,2,494
10/9/20,Ecuador,145848,12175,120511,13162,803,34,0
10/9/20,Egypt,104262,6029,97592,641,106,12,68
10/9/20,El Salvador,29951,881,24995,4075,109,4,225
10/9/20,Equatorial Guinea,5063,83,4894,86,1,0,0
10/9/20,Eritrea,405,0,364,41,0,0,0
10/9/20,Estonia,3809,68,2906,835,49,1,82
10/9/20,Eswatini,5644,113,5254,277,12,0,23
10/9/20,Ethiopia,82662,1271,37102,44289,865,9,668
10/9/20,Fiji,32,2,28,2,0,0,0
10/9/20,Finland,11580,346,8500,2734,235,0,0
10/9/20,France,732434,32601,103232,596601,20730,62,690
10/9/20,Gabon,8835,54,8189,592,20,0,25
10/9/20,Gambia,3621,117,2489,1015,4,0,52
10/9/20,Georgia,10752,72,5866,4814,527,6,313
10/9/20,Germany,320495,9599,273718,37178,4554,54,1758
10/9/20,Ghana,46987,306,46378,303,40,0,119
10/9/20,Greece,21772,431,1347,19994,391,1,0
10/9/20,Grenada,24,0,24,0,0,0,0
10/9/20,Guatemala,96935,3356,85343,8236,455,9,605
10/9/20,Guinea,10954,68,10265,621,53,0,33
10/9/20,Guinea-Bissau,2385,40,1728,617,0,0,0
10/9/20,Guyana,3358,100,2180,1078,29,2,15
10/9/20,Haiti,8854,230,7013,1611,0,0,0
10/9/20,Holy See,12,0,12,0,0,0,0
10/9/20,Honduras,82552,2492,31736,48324,880,15,647
10/9/20,Hungary,35222,913,9202,25107,1176,15,15
10/9/20,Iceland,3373,10,2448,915,106,0,37
10/9/20,India,6979423,107416,5988822,883185,73272,926,82753
10/9/20,Indonesia,324658,11677,247667,65314,4094,97,3607
10/9/20,Iran,492378,28098,401379,62901,4142,210,2079
10/9/20,Iraq,397780,9735,328097,59948,3214,52,4282
10/9/20,Ireland,40703,1821,23364,15518,617,4,0
10/9/20,Israel,287858,1886,225248,60724,2522,22,3677
10/9/20,Italy,343770,36111,237549,70110,5372,28,1186
10/9/20,Jamaica,7363,132,3102,4129,90,4,370
10/9/20,Japan,88267,1623,80140,6504,588,6,466
10/9/20,Jordan,22763,166,5906,16691,1246,22,129
10/9/20,Kazakhstan,108663,1746,103910,3007,102,0,152
10/9/20,Kenya,40620,755,31876,7989,442,4,166
10/9/20,"Korea, South",24548,430,22624,1494,72,2,55
10/9/20,Kosovo,15971,638,14189,1144,33,0,46
10/9/20,Kuwait,110076,649,102024,7403,635,7,710
10/9/20,Kyrgyzstan,48617,1077,44097,3443,275,4,140
10/9/20,Laos,23,0,22,1,0,0,0
10/9/20,Latvia,2507,40,1322,1145,137,0,0
10/9/20,Lebanon,51170,450,22407,28313,1426,11,647
10/9/20,Lesotho,1800,42,926,832,14,1,0
10/9/20,Liberia,1360,82,1245,33,0,0,0
10/9/20,Libya,41368,621,23453,17294,1076,5,323
10/9/20,Liechtenstein,139,1,117,21,4,0,0
10/9/20,Lithuania,5758,103,2722,2933,133,1,62
10/9/20,Luxembourg,9119,128,7900,1091,0,0,0
10/9/20,MS Zaandam,9,2,0,7,0,0,0
10/9/20,Madagascar,16676,237,15975,464,22,2,65
10/9/20,Malawi,5813,180,4631,1002,4,0,5
10/9/20,Malaysia,14722,152,10707,3863,354,6,188
10/9/20,Maldives,10808,34,9654,1120,66,0,65
10/9/20,Mali,3248,131,2514,603,13,0,8
10/9/20,Malta,3581,41,2915,625,75,0,31
10/9/20,Mauritania,7548,163,7245,140,8,1,18
10/9/20,Mauritius,395,10,358,27,0,0,0
10/9/20,Mexico,810020,83497,687123,39400,5532,401,4519
10/9/20,Moldova,60833,1442,43489,15902,918,18,481
10/9/20,Monaco,233,2,209,22,4,0,2
10/9/20,Mongolia,315,0,310,5,0,0,2
10/9/20,Montenegro,13348,194,9326,3828,344,3,172
10/9/20,Morocco,146398,2530,123022,20846,3445,44,2747
10/9/20,Mozambique,9742,69,7171,2502,103,1,260
10/9/20,Namibia,11829,127,9778,1924,48,0,19
10/9/20,Nepal,100676,600,73023,27053,2059,10,1680
10/9/20,Netherlands,167348,6601,4709,156038,6016,14,23
10/9/20,New Zealand,1870,25,1801,44,4,0,1
10/9/20,Nicaragua,5264,153,4225,886,0,0,0
10/9/20,Niger,1201,69,1123,9,0,0,1
10/9/20,Nigeria,59992,1113,51614,7265,151,0,63
10/9/20,North Macedonia,20163,781,16009,3373,386,6,154
10/9/20,Norway,15388,275,11863,3250,167,0,0
10/9/20,Oman,104129,1009,91731,11389,0,0,0
10/9/20,Pakistan,318266,6558,303062,8646,671,6,354
10/9/20,Panama,118841,2474,94962,21405,787,11,571
10/9/20,Papua New Guinea,549,7,532,10,0,0,0
10/9/20,Paraguay,48275,1045,30643,16587,959,33,667
10/9/20,Peru,838614,33098,728216,77300,2952,89,0
10/9/20,Philippines,334770,6152,275307,53311,2901,83,989
10/9/20,Poland,116338,2919,77875,35544,4739,52,1385
10/9/20,Portugal,83928,2062,52164,29702,1394,12,647
10/9/20,Qatar,127600,219,124559,2822,206,1,232
10/9/20,Romania,148886,5299,114792,28795,3186,52,1680
10/9/20,Russia,1265572,22137,1005199,238236,11969,198,7002
10/9/20,Rwanda,4890,30,3555,1305,5,1,13
10/9/20,Saint Kitts and Nevis,19,0,18,1,0,0,0
10/9/20,Saint Lucia,28,0,27,1,0,0,0
10/9/20,Saint Vincent and the Grenadines,64,0,64,0,0,0,0
10/9/20,San Marino,741,42,682,17,0,0,0
10/9/20,Sao Tome and Principe,922,15,890,17,1,0,0
10/9/20,Saudi Arabia,338539,4996,324282,9261,407,24,513
10/9/20,Senegal,15213,313,13136,1764,23,0,68
10/9/20,Serbia,34517,761,0,33756,173,1,0
10/9/20,Seychelles,148,0,144,4,0,0,1
10/9/20,Sierra Leone,2295,72,1723,500,2,0,2
10/9/20,Singapore,57859,27,57675,157,10,0,7
10/9/20,Slovakia,16910,57,5452,11401,1184,0,99
10/9/20,Slovenia,7872,165,4842,2865,365,5,187
10/9/20,Somalia,3745,99,3010,636,0,0,0
10/9/20,South Africa,688352,17547,620081,50724,1461,139,1310
10/9/20,South Sudan,2761,54,1290,1417,12,1,0
10/9/20,Spain,861112,32929,150376,677807,12788,241,0
10/9/20,Sri Lanka,4523,13,3296,1214,35,0,18
10/9/20,Sudan,13670,836,6764,6070,0,0,0
10/9/20,Suriname,5018,106,4816,96,14,0,22
10/9/20,Sweden,98451,5894,0,92557,919,2,0
10/9/20,Switzerland,60368,2088,48400,9880,1487,1,0
10/9/20,Syria,4616,218,1235,3163,50,3,23
10/9/20,Taiwan*,527,7,488,32,3,0,1
10/9/20,Tajikistan,10137,79,8959,1099,40,1,45
10/9/20,Tanzania,509,21,183,305,0,0,0
10/9/20,Thailand,3634,59,3445,130,6,0,4
10/9/20,Timor-Leste,28,0,28,0,0,0,0
10/9/20,Togo,1921,49,1433,439,14,0,7
10/9/20,Trinidad and Tobago,5021,89,3150,1782,58,3,74
10/9/20,Tunisia,26899,409,5032,21458,0,0,0
10/9/20,Turkey,332382,8722,291754,31906,1629,55,1402
10/9/20,US,7663293,213752,3039089,4410452,57420,990,17837
10/9/20,Uganda,9538,86,5857,3595,96,1,76
10/9/20,Ukraine,257204,4899,114872,137433,5961,92,2507
10/9/20,United Arab Emirates,104004,442,94903,8659,1075,4,1424
10/9/20,United Kingdom,578390,42769,2488,533133,13888,87,14
10/9/20,Uruguay,2251,49,1917,285,25,0,13
10/9/20,Uzbekistan,60342,498,57221,2623,316,2,384
10/9/20,Venezuela,81696,684,73020,7992,677,6,824
10/9/20,Vietnam,1105,35,1024,46,5,0,1
10/9/20,West Bank and Gaza,43664,367,36922,6375,408,8,338
10/9/20,Western Sahara,10,1,8,1,0,0,0
10/9/20,Yemen,2051,593,1329,129,1,0,0
10/9/20,Zambia,15339,336,14439,564,38,1,74
10/9/20,Zimbabwe,7994,229,6474,1291,43,0,28
2/1/20,Afghanistan,0,0,0,0,0,-1472,-33058
2/1/20,Albania,0,0,0,0,0,-413,-9304
2/1/20,Algeria,0,0,0,0,0,-1789,-37067
2/1/20,Andorra,0,0,0,0,0,-55,-1814
2/1/20,Angola,0,0,0,0,0,-212,-2685
2/1/20,Antigua and Barbuda,0,0,0,0,0,-3,-97
2/1/20,Argentina,0,0,0,0,0,-23225,-697141
2/1/20,Armenia,0,0,0,0,0,-1010,-45528
2/1/20,Australia,12,0,2,10,0,-897,-24985
2/1/20,Austria,0,0,0,0,0,-842,-42039
2/1/20,Azerbaijan,0,0,0,0,0,-605,-39129
2/1/20,Bahamas,0,0,0,0,0,-102,-2607
2/1/20,Bahrain,0,0,0,0,0,-271,-70406
2/1/20,Bangladesh,0,0,0,0,0,-5477,-289912
2/1/20,Barbados,0,0,0,0,0,-7,-182
2/1/20,Belarus,0,0,0,0,0,-885,-76543
2/1/20,Belgium,0,0,0,0,0,-10151,-20072
2/1/20,Belize,0,0,0,0,0,-35,-1487
2/1/20,Benin,0,0,0,0,0,-41,-1973
2/1/20,Bhutan,0,0,0,0,0,0,-282
2/1/20,Bolivia,0,0,0,0,0,-8262,-100347
2/1/20,Bosnia and Herzegovina,0,0,0,0,0,-926,-23241
2/1/20,Botswana,0,0,0,0,0,-18,-834
2/1/20,Brazil,0,0,0,0,0,-149639,-4502854
2/1/20,Brunei,0,0,0,0,0,-3,-143
2/1/20,Bulgaria,0,0,0,0,0,-887,-15713
2/1/20,Burkina Faso,0,0,0,0,0,-60,-1516
2/1/20,Burma,0,0,0,0,0,-566,-6738
2/1/20,Burundi,0,0,0,0,0,-1,-472
